wgi_glacier_id,political_unit,lat,lon
NZ6B711B0021,NZ,-44.092,169.66
NZ6B711B0033,NZ,-44.089,169.693
NZ6B711D0019,NZ,-43.972,169.71
NZ6B711D0030,NZ,-43.956,169.772
NZ6B711D0038,NZ,-43.986,169.758
NZ6B711E0043,NZ,-43.825,169.903
NZ6B711E0048,NZ,-43.807,169.958
NZ6B711F0010,NZ,-43.993,169.89
NZ6B711F0016,NZ,-43.942,169.889
NZ6B711F0053,NZ,-43.803,170.021
NZ6B711F0072,NZ,-43.955,170.007
NZ6B711G0035,NZ,-43.821,170.025
NZ6B711G0041,NZ,-43.806,170.057
NZ6B711I0029,NZ,-43.562,170.29
NZ6B711J0035,NZ,-43.603,170.376
NZ6B711J0037,NZ,-43.607,170.37
NZ6B711J0043,NZ,-43.705,170.26
NZ6B711K0010,NZ,-43.669,170.276
NZ6B711L0011,NZ,-43.672,170.324
NZ6B711L0015,NZ,-43.639,170.325
NZ6B711M0050,NZ,-43.488,170.592
NZ6B711M0064,NZ,-43.522,170.583
NZ6B711N0014,NZ,-43.488,170.621
NZ6B752C0005,NZ,-44.57,168.237
NZ6B752C0075,NZ,-44.47,168.557
NZ6B752C0089,NZ,-44.468,168.624
NZ6B752D0001,NZ,-44.659,168.375
NZ6B752D0008,NZ,-44.576,168.39
NZ6B752E0041,NZ,-44.54,168.642
NZ6B752F0007,NZ,-44.508,168.621
NZ6B752F0011,NZ,-44.465,168.626
NZ6B752F0016,NZ,-44.437,168.64
NZ6B752F0030,NZ,-44.407,168.706
NZ6B752F0042,NZ,-44.477,168.756
NZ6B752G0026,NZ,-44.308,168.876
NZ6B752I0009,NZ,-44.288,168.853
NZ6B752I0027,NZ,-44.254,168.936
NZ6B752I0033,NZ,-44.226,168.926
NZ6B752I0038,NZ,-44.207,168.94
NZ6B752I0063,NZ,-44.142,168.986
NZ6B752J0006,NZ,-44.088,169.436
NZ6B752J0007,NZ,-44.085,169.442
NZ6B752K0132,NZ,-44.226,169.54
NZ6B797B0003,NZ,-45.704,167.186
NZ6B797B0004,NZ,-45.692,167.169
NZ6B797C0003,NZ,-45.219,167.326
NZ6B797G0026,NZ,-44.82,167.907
NZ6B797H0006,NZ,-44.858,167.992
NZ6B83400003,NZ,-45.224,167.275
NZ6B84600006,NZ,-44.774,167.92
NZ6B84600008,NZ,-44.772,167.907
NZ6B84700034,NZ,-44.663,168.019
NZ6B851A0010,NZ,-44.389,168.377
NZ6B851A0015,NZ,-44.388,168.325
NZ6B851A0043,NZ,-44.491,168.34
NZ6B851B0020,NZ,-44.743,167.986
NZ6B851B0031,NZ,-44.813,168.058
NZ6B851B0109,NZ,-44.587,168.052
NZ6B851B0110,NZ,-44.592,168.04
NZ6B85900006,NZ,-44.287,168.459
NZ6B863A0018,NZ,-44.387,168.618
NZ6B863B0007,NZ,-44.391,168.619
NZ6B863B0036,NZ,-44.488,168.46
NZ6B863B0040,NZ,-44.489,168.378
NZ6B863B0047,NZ,-44.437,168.391
NZ6B863C0013,NZ,-44.37,168.436
NZ6B863C0018,NZ,-44.354,168.441
NZ6B863C0036,NZ,-44.271,168.513
NZ6B86400005,NZ,-44.158,168.974
NZ6B86400076,NZ,-44.322,168.735
NZ6B86700007,NZ,-44.076,169.143
NZ6B868A0014,NZ,-43.853,169.389
NZ6B868B0091,NZ,-43.875,169.793
NZ6B868B0099,NZ,-43.909,169.756
NZ6B868B0117,NZ,-43.956,169.641
NZ6B868C0002,NZ,-44.004,169.52
NZ6B868C0011,NZ,-43.991,169.575
NZ6B87500020,NZ,-43.825,169.591
NZ6B87800003,NZ,-43.654,169.775
NZ6B880A0026,NZ,-43.635,170.056
NZ6B880A0032,NZ,-43.643,170.09
NZ6B880B0015,NZ,-43.724,170.008
NZ6B880B0019,NZ,-43.693,169.904
NZ6B880B0022,NZ,-43.726,169.904
NZ6B888A0008,NZ,-43.419,170.286
NZ6B893A0046,NZ,-43.424,170.607
NZ6B893B0065,NZ,-43.409,170.356
NZ6B89700001,NZ,-43.172,170.738
NZ6B89700017,NZ,-43.209,170.892
NZ6B90100022,NZ,-43.155,170.874
NZ6B906B0034,NZ,-43.155,170.935
NZ6B906B0038,NZ,-43.153,170.952
NZ6B906B0042,NZ,-43.103,170.924
NZ6B911A0005,NZ,-42.891,171.492
PE1D22311010,PE,-14.62,-69.232
PE1D22312020,PE,-14.329,-69.751
PE1D22312039,PE,-14.029,-70.162
PE1D22312064,PE,-13.905,-70.371
PE1D22312065,PE,-13.899,-70.379
PE1D22312077,PE,-13.867,-70.359
PE1D22312082,PE,-13.893,-70.388
PE1D22312088,PE,-13.856,-70.394
PE1D22313047,PE,-14.049,-70.793
PE1D22313065,PE,-13.932,-70.819
PE1D22313067,PE,-13.944,-70.805
PE1D22313085,PE,-13.908,-70.765
PE1D22313105,PE,-13.877,-70.799
PE1D22313112,PE,-13.875,-70.823
PE1D22313115,PE,-13.842,-70.828
PE1D22313116,PE,-13.838,-70.825
PE1D22314036,PE,-13.709,-70.843
PE1D22314049,PE,-13.716,-70.843
PE1D22314060,PE,-13.794,-70.843
PE1D22314097,PE,-13.77,-70.969
PE1D22314098,PE,-13.755,-70.959
PE1D22314112,PE,-13.669,-70.99
PE1D22314159,PE,-13.518,-71.116
PE1D35003057,PE,-10.552,-75.86
PE1D35102215,PE,-10.479,-75.986
PE1D35102219,PE,-10.403,-76.026
PE1D35121013,PE,-13.515,-71.243
PE1D35121037,PE,-13.708,-71.169
PE1D35121039,PE,-13.538,-71.158
PE1D35121082,PE,-13.746,-71.191
PE1D35121089,PE,-13.776,-71.207
PE1D35132016,PE,-13.149,-72.431
PE1D35134021,PE,-13.163,-72.312
PE1D35134032,PE,-13.146,-72.227
PE1D35134041,PE,-13.19,-72.083
PE1D35137019,PE,-13.759,-71.17
PE1D35137026,PE,-13.767,-71.104
PE1D35137048,PE,-13.872,-71.143
PE1D35138004,PE,-13.858,-71.121
PE1D35138014,PE,-13.792,-71.112
PE1D35138034,PE,-13.773,-70.986
PE1D35138043,PE,-13.824,-70.925
PE1D35138046,PE,-13.826,-70.915
PE1D35139018,PE,-14.424,-71.007
PE1D35143042,PE,-13.293,-72.491
PE1D35143043,PE,-13.298,-72.493
PE1D3520AA24,PE,-12.909,-75.041
PE1D3520AB06,PE,-13.019,-75.035
PE1D3520AB08,PE,-12.944,-75.132
PE1D3520BB04,PE,-11.977,-75.996
PE1D3520BC17,PE,-11.829,-76.046
PE1D3520CB06,PE,-11.581,-76.171
PE1D35322207,PE,-15.453,-71.831
PE1D35322211,PE,-15.44,-71.869
PE1D35325026,PE,-14.625,-72.468
PE1D35325027,PE,-14.633,-72.464
PE1D35325031,PE,-14.655,-72.477
PE1D35444C14,PE,-13.139,-74.988
PE1D3710CB16,PE,-10.433,-76.747
PE1D3710CB28,PE,-10.427,-76.779
PE1D3710DB02,PE,-9.908,-77.041
PE1D371FOBB1,PE,-9.569,-77.303
PE1D371FQAC1,PE,-9.428,-77.299
PE1D371FQBC1,PE,-9.369,-77.307
PE1D371GFE01,PE,-9.246,-77.406
PE1D371GLCD5,PE,-9.09,-77.515
PE1D371GLCE2,PE,-9.072,-77.527
PE1D371GLD01,PE,-9.056,-77.564
PE1D371GLF03,PE,-8.937,-77.581
PE1P00213317,PE,-15.447,-72.158
PE1P00214208,PE,-15.404,-72.162
PE1P00214408,PE,-15.523,-71.916
PE1P00215001,PE,-15.46,-71.868
PE1P00215008,PE,-15.492,-71.82
PE1P00215009,PE,-15.49,-71.818
PE1P00215015,PE,-15.518,-71.735
PE1P00223208,PE,-14.899,-72.496
PE1P00223228,PE,-14.944,-72.37
PE1P00223401,PE,-15.221,-72.632
PE1P00224211,PE,-15.397,-72.884
PE1P00307EA5,PE,-10.483,-76.825
PE1P00307EC4,PE,-10.465,-76.762
